tahun,jenis_api,nilai_produksi,jumlah_hari,pelabuhan_kedatangan_id,pelabuhan_keberangkatan_id,kelas_pelabuhan,provinsi,tanggal_berangkat,tanggal_kedatangan,nama_ikan_id,berat
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-16,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-16,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-16,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-16,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-16,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-16,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-16,Cumi-Cumi,7
2019,Jaring insang berlapis,999000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-15,2019-09-16,Kembung Perempuan [RAB],37
2019,Jaring insang berlapis,1215000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-15,2019-09-16,Kembung Perempuan [RAB],45
2019,Pukat hela dasar berpapan,56000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Bawal Putih,7
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,192500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Cumi-Cumi,35
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,302500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Cumi-Cumi,55
2019,Pukat hela dasar berpapan,357500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Cumi-Cumi,65
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,412500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-17,Cumi-Cumi,75
2019,Jaring insang berlapis,1377000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-17,Kembung Perempuan [RAB],51
2019,Jaring insang berlapis,1539000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-17,Kembung Perempuan [RAB],57
2019,Jaring insang berlapis,1782000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-17,Kembung Perempuan [RAB],66
2019,Jaring insang berlapis,2349000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-16,2019-09-17,Kembung Perempuan [RAB],87
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-18,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-18,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-18,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-18,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-18,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-18,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-18,Cumi-Cumi,7
2019,Jaring insang berlapis,1080000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-18,Kembung Perempuan [RAB],36
2019,Jaring insang berlapis,972000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-18,Kembung Perempuan [RAB],36
2019,Jaring insang berlapis,1134000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-18,Kembung Perempuan [RAB],42
2019,Jaring insang berlapis,1410000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-17,2019-09-18,Kembung Perempuan [RAB],47
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-19,2019-09-19,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-19,2019-09-19,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-19,2019-09-19,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-19,2019-09-19,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-19,2019-09-19,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-19,2019-09-19,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-19,2019-09-19,Cumi-Cumi,5
2019,Jaring insang berlapis,540000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-19,Kembung Perempuan [RAB],20
2019,Jaring insang berlapis,837000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-18,2019-09-19,Kembung Perempuan [RAB],31
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-20,2019-09-20,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-20,2019-09-20,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-20,2019-09-20,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-20,2019-09-20,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-20,2019-09-20,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-21,2019-09-21,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-21,2019-09-21,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-21,2019-09-21,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-21,2019-09-21,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-21,2019-09-21,Cumi-Cumi,7
2019,Jaring insang berlapis,800000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-20,2019-09-21,Kembung Perempuan [RAB],32
2019,Jaring insang berlapis,975000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-20,2019-09-21,Kembung Perempuan [RAB],39
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-22,2019-09-22,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,302500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-22,2019-09-22,Cumi-Cumi,55
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-22,2019-09-22,Cumi-Cumi,7
2019,Jaring insang berlapis,575000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-21,2019-09-22,Kembung Perempuan [RAB],23
2019,Jaring insang berlapis,775000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-21,2019-09-22,Kembung Perempuan [RAB],31
2019,Pukat hela dasar berpapan,82500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-23,Cumi-Cumi,15
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-23,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-23,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-23,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-23,Cumi-Cumi,7
2019,Jaring insang berlapis,243000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-22,2019-09-23,Kembung Perempuan [RAB],9
2019,Jaring insang berlapis,459000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-22,2019-09-23,Kembung Perempuan [RAB],17
2019,Jaring insang berlapis,594000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-22,2019-09-23,Kembung Perempuan [RAB],22
2019,Pukat hela dasar berpapan,56000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-24,Bawal Putih,7
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-24,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-24,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-24,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,302500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-24,Cumi-Cumi,55
2019,Jaring insang berlapis,351000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-24,Kembung Perempuan [RAB],13
2019,Jaring insang berlapis,459000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-24,Kembung Perempuan [RAB],17
2019,Jaring insang berlapis,459000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-24,Kembung Perempuan [RAB],17
2019,Jaring insang berlapis,540000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-23,2019-09-24,Kembung Perempuan [RAB],20
2019,Pukat hela dasar berpapan,82500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-25,2019-09-25,Cumi-Cumi,15
2019,Pukat hela dasar berpapan,137500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-25,2019-09-25,Cumi-Cumi,25
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-25,2019-09-25,Cumi-Cumi,3
2019,Jaring insang berlapis,81000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-25,Kembung Perempuan [RAB],3
2019,Jaring insang berlapis,148500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-25,Kembung Perempuan [RAB],55
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-25,2019-09-25,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-25,2019-09-25,Cumi-Cumi,7
2019,Jaring insang berlapis,229500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-24,2019-09-25,Kembung Perempuan [RAB],85
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-26,2019-09-26,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,1650000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-26,2019-09-26,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-26,2019-09-26,Cumi-Cumi,4
2019,Jaring insang berlapis,135000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-25,2019-09-26,Kembung Perempuan [RAB],5
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-26,2019-09-26,Cumi-Cumi,5
2019,Jaring insang berlapis,189000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-25,2019-09-26,Kembung Perempuan [RAB],7
2019,Pukat hela dasar berpapan,440000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-26,2019-09-26,Cumi-Cumi,8
2019,Pukat hela dasar berpapan,192500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-27,Cumi-Cumi,35
2019,Pukat hela dasar berpapan,192500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-27,Cumi-Cumi,35
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-27,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,302500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-27,Cumi-Cumi,55
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-27,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,440000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-27,Cumi-Cumi,8
2019,Jaring insang berlapis,567000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-26,2019-09-27,Kembung Perempuan [RAB],21
2019,Jaring insang berlapis,1539000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-26,2019-09-27,Kembung Perempuan [RAB],57
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-28,2019-09-28,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,253000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-28,2019-09-28,Cumi-Cumi,46
2019,Jaring insang berlapis,135000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-28,Kembung Perempuan [RAB],5
2019,Pukat hela dasar berpapan,467500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-28,2019-09-28,Cumi-Cumi,85
2019,Jaring insang berlapis,297000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-27,2019-09-28,Kembung Perempuan [RAB],11
2019,Pukat hela dasar berpapan,247500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,55
2019,Jaring insang berlapis,162000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-28,2019-09-29,Kembung Perempuan [RAB],6
2019,Pukat hela dasar berpapan,315000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,315000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,405000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,9
2019,Pukat hela dasar berpapan,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,10
2019,Pukat hela dasar berpapan,495000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,11
2019,Pukat hela dasar berpapan,540000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,12
2019,Pukat hela dasar berpapan,720000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-29,Cumi-Cumi,16
2019,Jaring insang berlapis,486000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-28,2019-09-29,Kembung Perempuan [RAB],18
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-09-30,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-09-30,Cumi-Cumi,3
2019,Jaring insang berlapis,94500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-30,Kembung Perempuan [RAB],35
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-09-30,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-09-30,Cumi-Cumi,4
2019,Jaring insang berlapis,162000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-30,Kembung Perempuan [RAB],6
2019,Pukat hela dasar berpapan,357500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-09-30,Cumi-Cumi,65
2019,Jaring insang berlapis,216000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-29,2019-09-30,Kembung Perempuan [RAB],8
2019,Jaring insang berlapis,81000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-10-01,Kembung Perempuan [RAB],3
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-01,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,192500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-01,Cumi-Cumi,35
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-01,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-01,Cumi-Cumi,4
2019,Jaring insang berlapis,121500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-10-01,Kembung Perempuan [RAB],45
2019,Jaring insang berlapis,175500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-09-30,2019-10-01,Kembung Perempuan [RAB],65
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-01,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-01,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-02,2019-10-02,Cumi-Cumi,2
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-02,2019-10-02,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-02,2019-10-02,Cumi-Cumi,5
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-02,2019-10-02,Cumi-Cumi,5
2019,Jaring insang berlapis,189000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-02,Kembung Perempuan [RAB],7
2019,Pukat hela dasar berpapan,412500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-02,2019-10-02,Cumi-Cumi,75
2019,Jaring insang berlapis,297000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-02,Kembung Perempuan [RAB],11
2019,Jaring insang berlapis,1377000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-01,2019-10-02,Kembung Perempuan [RAB],51
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-03,2019-10-03,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-03,2019-10-03,Cumi-Cumi,4
2019,Jaring insang berlapis,124200,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-02,2019-10-03,Kembung Perempuan [RAB],46
2019,Jaring insang berlapis,148500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-02,2019-10-03,Kembung Perempuan [RAB],55
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-03,2019-10-03,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-03,2019-10-03,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-03,2019-10-03,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-04,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-04,Cumi-Cumi,7
2019,Jaring insang berlapis,229500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-03,2019-10-04,Kembung Perempuan [RAB],85
2019,Pukat hela dasar berpapan,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-04,Cumi-Cumi,9
2019,Pukat hela dasar berpapan,500000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-04,Cumi-Cumi,10
2019,Jaring insang berlapis,337500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-03,2019-10-04,Kembung Perempuan [RAB],125
2019,Pukat hela dasar berpapan,650000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-04,Cumi-Cumi,13
2019,Pukat hela dasar berpapan,650000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-04,Cumi-Cumi,13
2019,Pukat hela dasar berpapan,750000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-04,Cumi-Cumi,15
2019,Jaring insang berlapis,162000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-04,2019-10-05,Kembung Perempuan [RAB],6
2019,Pukat hela dasar berpapan,110000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-06,2019-10-06,Cumi-Cumi,2
2019,Jaring insang berlapis,81000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-05,2019-10-06,Kembung Perempuan [RAB],3
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-06,2019-10-06,Cumi-Cumi,4
2019,Jaring insang berlapis,162000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-05,2019-10-06,Kembung Perempuan [RAB],6
2019,Pukat hela dasar berpapan,357500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-06,2019-10-06,Cumi-Cumi,65
2019,Jaring insang berlapis,229500,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-05,2019-10-06,Kembung Perempuan [RAB],85
2019,Pukat hela dasar berpapan,467500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-06,2019-10-06,Cumi-Cumi,85
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-07,2019-10-07,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-07,2019-10-07,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-07,2019-10-07,Cumi-Cumi,4
2019,Jaring insang berlapis,135000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-06,2019-10-07,Kembung Perempuan [RAB],5
2019,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-07,2019-10-07,Cumi-Cumi,5
2019,Jaring insang berlapis,162000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-06,2019-10-07,Kembung Perempuan [RAB],6
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-07,2019-10-07,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,495000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-07,2019-10-07,Cumi-Cumi,9
2019,Jaring insang berlapis,270000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-06,2019-10-07,Kembung Perempuan [RAB],10
2019,Pukat hela dasar berpapan,165000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-08,2019-10-08,Cumi-Cumi,3
2019,Pukat hela dasar berpapan,247500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-08,2019-10-08,Cumi-Cumi,45
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-08,2019-10-08,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,385000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-08,2019-10-08,Cumi-Cumi,7
2019,Pukat hela dasar berpapan,550000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-08,2019-10-08,Cumi-Cumi,10
2019,Pukat hela dasar berpapan,192500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-09,2019-10-09,Cumi-Cumi,35
2019,Pukat hela dasar berpapan,220000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-09,2019-10-09,Cumi-Cumi,4
2019,Pukat hela dasar berpapan,330000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-09,2019-10-09,Cumi-Cumi,6
2019,Pukat hela dasar berpapan,412500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-09,2019-10-09,Cumi-Cumi,75
2019,Pukat hela dasar berpapan,440000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-09,2019-10-09,Cumi-Cumi,8
2019,Pukat hela dasar berpapan,550000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2019-10-09,2019-10-09,Cumi-Cumi,10
